generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.000000,11.680000,0.250000,0.138747,0.406225
500,35.580000,12.300000,0.133333,0.120929,0.462848
1000,40.680000,13.240000,0.087613,0.108794,0.509535
1500,35.020000,12.740000,0.043956,0.102937,0.512656
2000,32.860000,12.620000,0.034865,0.101228,0.503990
2500,42.240000,12.620000,0.022187,0.094576,0.506481
3000,41.860000,12.120000,0.003300,0.112003,0.497951
3500,42.840000,12.340000,0.003241,0.099118,0.502586
4000,38.380000,12.400000,0.003226,0.099728,0.496185
4500,41.600000,12.120000,0.003300,0.109660,0.497708
5000,39.120000,11.920000,0.003356,0.097460,0.491038
