generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.880000,11.940000,0.234506,0.142279,0.440168
500,45.640000,13.280000,0.126506,0.118901,0.509681
1000,43.680000,13.200000,0.063636,0.111623,0.521772
1500,46.280000,12.760000,0.040752,0.105454,0.505832
2000,40.260000,12.420000,0.022544,0.103209,0.505270
2500,42.560000,12.380000,0.016155,0.107155,0.511909
3000,44.500000,12.060000,0.016584,0.109469,0.481463
3500,40.320000,12.200000,0.009836,0.108929,0.489775
4000,35.160000,12.300000,0.006504,0.102998,0.498502
4500,44.060000,12.280000,0.003257,0.088652,0.495814
5000,38.800000,12.720000,0.000000,0.095322,0.515301
