generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.000000,12.040000,0.232558,0.141575,0.439274
500,34.400000,12.400000,0.161290,0.121393,0.457463
1000,40.160000,12.520000,0.095847,0.108765,0.484844
1500,42.700000,12.480000,0.051282,0.110215,0.501301
2000,39.180000,12.120000,0.023102,0.114603,0.482749
2500,44.180000,12.780000,0.012520,0.103199,0.513954
3000,42.680000,12.380000,0.012924,0.098290,0.500877
3500,38.580000,12.000000,0.003333,0.102251,0.482464
4000,36.160000,12.520000,0.003195,0.111885,0.512027
4500,42.200000,12.160000,0.000000,0.101600,0.488968
5000,44.160000,12.100000,0.000000,0.106330,0.483674
