generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.440000,11.060000,0.260398,0.149642,0.395861
500,37.640000,12.620000,0.142631,0.124895,0.468189
1000,40.800000,12.860000,0.065319,0.095639,0.501555
1500,37.920000,12.860000,0.037325,0.099660,0.514522
2000,42.600000,12.840000,0.012461,0.093197,0.523097
2500,32.680000,12.580000,0.009539,0.084429,0.512048
3000,41.280000,12.240000,0.003268,0.103818,0.503193
3500,38.940000,12.400000,0.003226,0.092422,0.498800
4000,39.760000,11.860000,0.000000,0.102936,0.476552
4500,43.080000,12.120000,0.000000,0.091180,0.492435
5000,44.800000,12.000000,0.000000,0.096574,0.480034
