generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.800000,11.340000,0.229277,0.145882,0.416700
500,38.300000,12.280000,0.110749,0.123568,0.480768
1000,37.440000,12.960000,0.067901,0.109557,0.515860
1500,44.280000,12.920000,0.027864,0.111295,0.526094
2000,35.580000,12.560000,0.015924,0.103743,0.511998
2500,33.680000,12.360000,0.003236,0.091787,0.503585
3000,36.000000,12.160000,0.003289,0.110642,0.494176
3500,33.320000,12.540000,0.003190,0.095377,0.516837
4000,31.980000,12.220000,0.003273,0.107635,0.496530
4500,42.840000,12.540000,0.003190,0.098887,0.510147
5000,38.700000,12.420000,0.003221,0.106121,0.507927
