generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.940000,11.680000,0.208904,0.139201,0.428411
500,39.260000,12.280000,0.114007,0.123629,0.481762
1000,32.560000,12.560000,0.066879,0.114461,0.499965
1500,37.580000,12.340000,0.032415,0.103046,0.493156
2000,37.580000,11.880000,0.016835,0.113530,0.483714
2500,41.000000,12.000000,0.016667,0.104079,0.482609
3000,38.280000,11.780000,0.006791,0.089089,0.478012
3500,39.660000,12.580000,0.006359,0.107038,0.508993
4000,34.200000,12.100000,0.003306,0.108551,0.489680
4500,41.220000,12.300000,0.000000,0.098274,0.501649
5000,38.420000,12.680000,0.000000,0.092923,0.518500
