generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.380000,11.980000,0.223706,0.139053,0.434940
500,42.960000,13.140000,0.143075,0.117307,0.498146
1000,32.900000,12.940000,0.095827,0.117256,0.502228
1500,37.320000,12.740000,0.047096,0.110300,0.509516
2000,41.420000,12.640000,0.022152,0.095680,0.504680
2500,42.600000,12.620000,0.012678,0.097186,0.506019
3000,39.480000,12.640000,0.009494,0.102450,0.512609
3500,41.280000,12.380000,0.003231,0.105868,0.498463
4000,39.160000,12.060000,0.003317,0.108190,0.490832
4500,36.840000,11.920000,0.000000,0.093553,0.482967
5000,38.640000,12.600000,0.000000,0.101017,0.512947
