generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.440000,11.760000,0.227891,0.142595,0.424518
500,40.060000,12.620000,0.123613,0.122507,0.475013
1000,38.980000,12.980000,0.070878,0.112090,0.510613
1500,40.560000,12.100000,0.049587,0.107236,0.487960
2000,35.180000,12.180000,0.029557,0.100397,0.486017
2500,36.100000,12.920000,0.003096,0.098289,0.530201
3000,35.680000,12.660000,0.003160,0.090926,0.514269
3500,41.320000,12.160000,0.000000,0.107575,0.487761
4000,36.860000,12.300000,0.000000,0.099638,0.488253
4500,35.740000,12.740000,0.000000,0.097802,0.519935
5000,44.860000,12.280000,0.000000,0.100038,0.502364
