generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.280000,11.640000,0.230241,0.145536,0.411919
500,40.600000,12.700000,0.125984,0.118221,0.479565
1000,43.360000,12.320000,0.094156,0.118093,0.487525
1500,41.560000,12.500000,0.038400,0.108072,0.498197
2000,37.340000,12.940000,0.024730,0.098605,0.519191
2500,46.360000,12.220000,0.019640,0.108425,0.493618
3000,40.120000,12.160000,0.016447,0.098948,0.490195
3500,39.320000,12.320000,0.012987,0.105655,0.499150
4000,35.780000,12.640000,0.006329,0.096270,0.516458
4500,36.660000,11.840000,0.003378,0.103610,0.482759
5000,37.600000,12.700000,0.003150,0.088721,0.516390
