generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.500000,11.120000,0.237410,0.150951,0.397266
500,38.820000,12.600000,0.133333,0.118071,0.470335
1000,35.460000,12.620000,0.069731,0.110499,0.488869
1500,36.060000,12.680000,0.037855,0.093604,0.507744
2000,41.700000,13.280000,0.024096,0.096788,0.545648
2500,30.640000,13.180000,0.009105,0.084672,0.538380
3000,33.200000,12.560000,0.009554,0.100174,0.507320
3500,35.460000,12.600000,0.003175,0.086513,0.517401
4000,39.160000,12.780000,0.003130,0.084557,0.525272
4500,42.160000,12.740000,0.000000,0.100057,0.515224
5000,38.900000,12.980000,0.000000,0.096761,0.527834
