generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.400000,11.620000,0.209983,0.136562,0.423476
500,45.740000,11.820000,0.115059,0.117113,0.463857
1000,46.080000,11.980000,0.080134,0.114042,0.477162
1500,36.420000,12.900000,0.046512,0.097704,0.511008
2000,40.220000,12.520000,0.025559,0.100536,0.497509
2500,42.440000,12.520000,0.015974,0.113213,0.509122
3000,38.120000,12.580000,0.009539,0.092209,0.513575
3500,43.520000,12.060000,0.006633,0.114017,0.493191
4000,39.080000,12.900000,0.000000,0.093092,0.525682
4500,37.600000,13.200000,0.000000,0.096741,0.534779
5000,29.700000,12.560000,0.000000,0.072367,0.516096
