generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.000000,11.480000,0.236934,0.143824,0.423184
500,39.400000,12.580000,0.130366,0.114280,0.478986
1000,37.740000,12.580000,0.066773,0.107609,0.499519
1500,40.400000,12.260000,0.045677,0.113792,0.493766
2000,41.980000,12.020000,0.033278,0.111511,0.477397
2500,48.180000,12.460000,0.022472,0.105716,0.500811
3000,40.680000,11.860000,0.010118,0.117479,0.482703
3500,42.760000,11.400000,0.000000,0.114935,0.465900
4000,41.560000,11.420000,0.000000,0.107605,0.462553
4500,43.840000,12.160000,0.000000,0.104269,0.501723
5000,37.540000,12.180000,0.000000,0.115672,0.489656
