generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.520000,11.580000,0.255613,0.140557,0.415025
500,34.640000,12.560000,0.136943,0.120118,0.482398
1000,44.520000,12.900000,0.089922,0.113586,0.493070
1500,35.460000,13.280000,0.072289,0.104869,0.524205
2000,45.940000,12.900000,0.040310,0.104774,0.513486
2500,38.320000,12.580000,0.025437,0.100150,0.496541
3000,40.060000,12.820000,0.018721,0.094732,0.524068
3500,37.340000,12.220000,0.016367,0.105877,0.499547
4000,33.180000,12.360000,0.006472,0.100383,0.501883
4500,33.840000,12.620000,0.000000,0.090160,0.512687
5000,39.180000,12.440000,0.000000,0.097399,0.513593
