generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.020000,11.880000,0.265993,0.146509,0.418888
500,46.120000,12.680000,0.132492,0.115051,0.475193
1000,38.860000,12.460000,0.067416,0.104635,0.491776
1500,40.300000,11.800000,0.044068,0.118686,0.460806
2000,41.340000,12.080000,0.026490,0.107856,0.480043
2500,37.140000,12.140000,0.013180,0.088776,0.494630
3000,35.020000,11.600000,0.006897,0.114584,0.474541
3500,41.660000,12.560000,0.003185,0.093561,0.514951
4000,43.500000,12.740000,0.003140,0.092221,0.511262
4500,41.640000,12.740000,0.000000,0.098488,0.517287
5000,35.760000,12.560000,0.000000,0.095053,0.508826
