generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.100000,12.040000,0.262458,0.139909,0.420682
500,40.260000,12.680000,0.157729,0.106787,0.472910
1000,41.660000,12.760000,0.109718,0.099757,0.494611
1500,35.340000,12.640000,0.063291,0.104309,0.503401
2000,37.140000,11.980000,0.040067,0.112463,0.486241
2500,39.280000,12.360000,0.029126,0.106449,0.495851
3000,41.440000,12.300000,0.022764,0.103162,0.492733
3500,37.080000,12.260000,0.009788,0.078989,0.500647
4000,34.600000,12.400000,0.009677,0.106674,0.495550
4500,44.280000,12.260000,0.009788,0.107094,0.492242
5000,34.880000,12.420000,0.006441,0.084443,0.499800
