generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.460000,12.640000,0.224684,0.126309,0.453202
500,42.260000,12.740000,0.147567,0.134331,0.492468
1000,33.320000,12.900000,0.083721,0.102925,0.510651
1500,36.920000,12.300000,0.058537,0.110996,0.492082
2000,32.920000,12.680000,0.041009,0.097998,0.513355
2500,37.200000,13.260000,0.021116,0.091120,0.535416
3000,35.260000,12.940000,0.009274,0.094325,0.517209
3500,33.680000,12.160000,0.003289,0.100915,0.496155
4000,40.500000,12.400000,0.003226,0.096221,0.508137
4500,40.220000,12.220000,0.000000,0.096173,0.500170
5000,35.300000,11.660000,0.000000,0.104899,0.473968
