generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.960000,11.600000,0.210345,0.137207,0.431415
500,40.620000,12.380000,0.100162,0.117150,0.475263
1000,45.260000,11.920000,0.060403,0.117286,0.460704
1500,43.300000,12.480000,0.038462,0.110090,0.499830
2000,38.700000,12.520000,0.022364,0.102530,0.506005
2500,38.880000,12.980000,0.012327,0.101225,0.534986
3000,40.120000,12.980000,0.009245,0.101055,0.524158
3500,40.320000,12.180000,0.003284,0.117824,0.501999
4000,44.320000,11.920000,0.000000,0.080471,0.486358
4500,36.380000,11.940000,0.000000,0.110543,0.486626
5000,33.060000,12.380000,0.000000,0.081967,0.505921
