generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.760000,11.860000,0.232715,0.143895,0.425179
500,45.200000,12.820000,0.146646,0.118977,0.487676
1000,36.140000,13.020000,0.076805,0.097103,0.513751
1500,35.820000,12.760000,0.043887,0.094944,0.501643
2000,40.620000,12.300000,0.029268,0.106932,0.498337
2500,39.500000,11.760000,0.013605,0.107112,0.476642
3000,35.880000,11.660000,0.010292,0.113028,0.473672
3500,31.860000,12.020000,0.003328,0.108564,0.492848
4000,39.060000,11.840000,0.003378,0.108460,0.484758
4500,35.360000,12.060000,0.003317,0.109091,0.492522
5000,33.340000,12.300000,0.000000,0.095027,0.494130
