generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.220000,12.220000,0.248773,0.132654,0.455160
500,36.880000,13.180000,0.157815,0.115576,0.501898
1000,33.500000,13.620000,0.102790,0.096779,0.530262
1500,34.700000,12.780000,0.068858,0.098316,0.508434
2000,41.400000,12.500000,0.044800,0.112122,0.508142
2500,41.720000,12.740000,0.031397,0.098121,0.510360
3000,42.660000,13.060000,0.021440,0.084247,0.533544
3500,34.420000,12.900000,0.012403,0.099933,0.528656
4000,38.480000,12.520000,0.003195,0.095671,0.506771
4500,38.200000,12.100000,0.000000,0.102087,0.487878
5000,36.980000,12.000000,0.000000,0.092246,0.492601
