generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.760000,11.560000,0.214533,0.132923,0.417830
500,43.680000,12.580000,0.114467,0.115242,0.485880
1000,40.620000,11.980000,0.063439,0.107576,0.464901
1500,37.160000,12.060000,0.046434,0.114680,0.478966
2000,40.480000,12.460000,0.028892,0.110532,0.503794
2500,40.260000,12.160000,0.016447,0.095975,0.489245
3000,36.120000,12.380000,0.006462,0.105675,0.496639
3500,40.900000,12.840000,0.006231,0.084096,0.528383
4000,39.480000,12.400000,0.003226,0.103386,0.497590
4500,42.080000,12.780000,0.003130,0.103834,0.526378
5000,38.460000,12.260000,0.003263,0.108121,0.501841
