generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.400000,11.680000,0.243151,0.143594,0.424761
500,32.680000,13.140000,0.158295,0.120449,0.489479
1000,39.080000,12.700000,0.088189,0.107782,0.490009
1500,37.520000,12.980000,0.046225,0.104844,0.509149
2000,36.780000,12.560000,0.038217,0.093973,0.497176
2500,35.400000,13.120000,0.024390,0.093764,0.532358
3000,38.960000,12.520000,0.015974,0.108622,0.503661
3500,37.020000,12.120000,0.006601,0.101914,0.495725
4000,33.180000,12.580000,0.003180,0.107873,0.508475
4500,35.820000,12.200000,0.003279,0.100492,0.490265
5000,36.960000,11.880000,0.003367,0.113941,0.480671
