generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.420000,12.080000,0.241722,0.143082,0.442884
500,44.600000,13.120000,0.146341,0.111228,0.498517
1000,35.820000,13.780000,0.104499,0.096698,0.537732
1500,43.660000,13.320000,0.054054,0.100018,0.524725
2000,29.460000,12.660000,0.037915,0.099924,0.502687
2500,44.640000,12.480000,0.025641,0.102149,0.500943
3000,37.740000,12.220000,0.013093,0.092750,0.489060
3500,38.700000,12.180000,0.009852,0.097619,0.494199
4000,37.260000,12.340000,0.000000,0.090000,0.507031
4500,48.480000,11.980000,0.000000,0.106105,0.495530
5000,43.080000,11.840000,0.000000,0.112716,0.484244
