generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.260000,11.040000,0.271739,0.143580,0.382792
500,42.700000,12.440000,0.141479,0.117770,0.472288
1000,41.100000,12.900000,0.077519,0.104759,0.505609
1500,40.580000,12.720000,0.056604,0.096059,0.503941
2000,37.640000,12.620000,0.041204,0.107475,0.509972
2500,39.040000,12.680000,0.022082,0.099765,0.515079
3000,41.600000,12.600000,0.012698,0.107148,0.514398
3500,38.620000,12.500000,0.000000,0.089096,0.508382
4000,42.460000,12.480000,0.000000,0.100621,0.517073
4500,41.180000,12.520000,0.000000,0.092028,0.506742
5000,40.980000,12.200000,0.000000,0.106954,0.500892
