generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.460000,12.120000,0.247525,0.132853,0.422420
500,36.240000,13.580000,0.138439,0.102970,0.519146
1000,35.420000,13.180000,0.069803,0.107860,0.508565
1500,39.960000,12.660000,0.034755,0.098978,0.500561
2000,38.580000,12.380000,0.022617,0.106575,0.509890
2500,35.920000,12.280000,0.009772,0.092135,0.512071
3000,38.140000,12.560000,0.009554,0.105267,0.517053
3500,37.000000,12.500000,0.006400,0.110158,0.508391
4000,39.380000,12.240000,0.003268,0.094647,0.508767
4500,42.640000,12.700000,0.003150,0.091823,0.524839
5000,40.360000,12.560000,0.003185,0.098474,0.508580
