generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.180000,11.820000,0.233503,0.140874,0.420969
500,40.140000,12.460000,0.128411,0.117211,0.478055
1000,36.980000,12.760000,0.081505,0.118003,0.490692
1500,40.300000,13.480000,0.044510,0.088397,0.538028
2000,39.140000,13.440000,0.029762,0.090248,0.539591
2500,38.620000,13.200000,0.021212,0.094893,0.526837
3000,47.580000,12.780000,0.009390,0.096321,0.522175
3500,37.060000,12.400000,0.006452,0.101751,0.500100
4000,40.620000,11.880000,0.003367,0.104568,0.489097
4500,38.060000,12.120000,0.003300,0.100253,0.490715
5000,40.340000,12.500000,0.000000,0.097123,0.509501
