generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.340000,12.580000,0.244833,0.137550,0.452649
500,31.480000,12.780000,0.137715,0.114480,0.473113
1000,39.620000,12.700000,0.072441,0.112624,0.506203
1500,33.320000,13.220000,0.045386,0.099659,0.537088
2000,34.120000,12.640000,0.037975,0.107156,0.508265
2500,35.920000,12.460000,0.025682,0.105945,0.499323
3000,39.080000,12.200000,0.016393,0.103199,0.499584
3500,34.520000,12.080000,0.009934,0.113615,0.485854
4000,33.460000,12.080000,0.009934,0.105342,0.493043
4500,31.380000,12.660000,0.006319,0.096498,0.515979
5000,37.920000,12.440000,0.006431,0.101675,0.500265
