generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.640000,12.260000,0.270799,0.139946,0.437205
500,34.260000,12.980000,0.157165,0.118550,0.485890
1000,32.160000,13.420000,0.107303,0.104652,0.512507
1500,36.760000,14.180000,0.070522,0.093951,0.558734
2000,30.820000,13.580000,0.044183,0.093635,0.534726
2500,39.120000,12.920000,0.034056,0.111811,0.514242
3000,39.220000,12.060000,0.016584,0.106780,0.480052
3500,38.500000,11.940000,0.006700,0.110961,0.483213
4000,36.840000,12.200000,0.006557,0.097635,0.499310
4500,35.280000,12.780000,0.003130,0.088064,0.520198
5000,37.980000,12.500000,0.003200,0.111671,0.518978
