generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.760000,11.500000,0.246957,0.143628,0.414293
500,33.820000,12.560000,0.133758,0.120252,0.470430
1000,36.320000,12.680000,0.091483,0.120373,0.494388
1500,31.460000,13.280000,0.045181,0.090984,0.522151
2000,31.700000,13.080000,0.033639,0.096509,0.520611
2500,37.800000,12.900000,0.021705,0.103946,0.509898
3000,40.860000,11.940000,0.010050,0.103384,0.482313
3500,34.040000,11.940000,0.010050,0.103759,0.486298
4000,28.180000,12.500000,0.006400,0.090451,0.514511
4500,36.700000,13.060000,0.006126,0.093254,0.535342
5000,34.120000,12.700000,0.003150,0.094352,0.516309
