generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.660000,11.420000,0.248687,0.142892,0.411416
500,33.880000,13.200000,0.118182,0.115801,0.509030
1000,41.960000,13.140000,0.076104,0.093976,0.519643
1500,36.040000,12.740000,0.047096,0.105781,0.508009
2000,38.140000,12.840000,0.024922,0.100766,0.514758
2500,43.060000,12.880000,0.015528,0.105496,0.518707
3000,39.680000,12.380000,0.012924,0.107125,0.500979
3500,44.580000,12.120000,0.009901,0.100766,0.496636
4000,33.240000,12.800000,0.009375,0.101281,0.518411
4500,37.400000,13.100000,0.009160,0.097868,0.529963
5000,41.140000,12.720000,0.003145,0.109690,0.520447
