generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.540000,11.820000,0.274112,0.145907,0.413579
500,40.740000,12.360000,0.148867,0.119462,0.476778
1000,41.480000,12.300000,0.071545,0.111001,0.489189
1500,39.860000,12.780000,0.043818,0.103993,0.507892
2000,36.060000,12.540000,0.028708,0.108915,0.506823
2500,39.760000,12.820000,0.012480,0.103695,0.519391
3000,41.380000,13.060000,0.006126,0.105523,0.536296
3500,40.980000,12.400000,0.003226,0.090319,0.499633
4000,48.360000,12.800000,0.003125,0.106993,0.515399
4500,41.740000,12.400000,0.003226,0.106392,0.497955
5000,38.440000,12.600000,0.000000,0.100035,0.511658
