generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.340000,12.120000,0.201320,0.131682,0.437107
500,43.260000,12.440000,0.096463,0.107381,0.480944
1000,36.140000,12.120000,0.036304,0.109427,0.475612
1500,37.640000,12.400000,0.019355,0.084905,0.511628
2000,37.600000,12.340000,0.012966,0.106238,0.494262
2500,40.180000,12.140000,0.009885,0.108668,0.486777
3000,39.640000,11.920000,0.006711,0.099417,0.483920
3500,40.360000,12.100000,0.000000,0.106965,0.489676
4000,40.360000,11.940000,0.000000,0.108307,0.481018
4500,41.540000,12.520000,0.000000,0.101735,0.512491
5000,44.380000,12.020000,0.000000,0.086654,0.493615
