generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.540000,11.620000,0.220310,0.143804,0.428899
500,45.220000,13.080000,0.107034,0.108917,0.500067
1000,39.900000,12.980000,0.049307,0.098830,0.513780
1500,40.980000,12.900000,0.034109,0.096783,0.507530
2000,37.660000,12.880000,0.024845,0.099660,0.524371
2500,41.620000,12.880000,0.018634,0.092226,0.525328
3000,37.320000,12.580000,0.015898,0.109474,0.504374
3500,43.240000,12.660000,0.009479,0.106207,0.511278
4000,39.880000,12.360000,0.003236,0.096018,0.506838
4500,32.280000,12.160000,0.003289,0.115076,0.503920
5000,45.020000,12.560000,0.000000,0.093519,0.503120
