generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.520000,11.200000,0.250000,0.143769,0.404213
500,39.520000,12.640000,0.120253,0.121972,0.487655
1000,41.060000,12.620000,0.069731,0.106550,0.492695
1500,37.700000,12.060000,0.039801,0.110406,0.483356
2000,37.320000,12.260000,0.013051,0.099645,0.489661
2500,40.980000,12.740000,0.006279,0.100608,0.517058
3000,36.640000,12.160000,0.003289,0.104688,0.503109
3500,32.500000,12.020000,0.003328,0.095167,0.492106
4000,46.160000,11.500000,0.000000,0.114134,0.466512
4500,39.360000,11.840000,0.000000,0.100260,0.473050
5000,39.960000,12.800000,0.000000,0.087611,0.520870
