generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.120000,11.880000,0.228956,0.138536,0.426734
500,38.320000,12.420000,0.144928,0.121285,0.458834
1000,31.820000,12.660000,0.097946,0.119520,0.492395
1500,36.820000,13.080000,0.058104,0.104496,0.517824
2000,38.640000,12.880000,0.037267,0.103185,0.521175
2500,45.780000,12.700000,0.015748,0.101528,0.518728
3000,35.340000,13.120000,0.009146,0.093984,0.539768
3500,41.440000,12.560000,0.003185,0.105888,0.514347
4000,34.300000,12.900000,0.000000,0.095784,0.529758
4500,32.660000,12.480000,0.000000,0.098171,0.507908
5000,41.860000,12.740000,0.000000,0.094599,0.516367
