generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.980000,12.520000,0.261981,0.136010,0.442419
500,32.980000,12.980000,0.132512,0.119540,0.491535
1000,48.140000,12.800000,0.075000,0.107316,0.492099
1500,33.740000,12.540000,0.051037,0.101787,0.503602
2000,41.800000,12.160000,0.042763,0.106682,0.483892
2500,37.880000,11.800000,0.020339,0.107412,0.465847
3000,40.720000,12.880000,0.012422,0.085911,0.527548
3500,32.680000,12.820000,0.009360,0.100304,0.515613
4000,35.080000,12.600000,0.003175,0.099719,0.515191
4500,36.980000,12.040000,0.003322,0.108401,0.487359
5000,37.380000,11.980000,0.003339,0.090843,0.485253
