generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.500000,11.680000,0.232877,0.139499,0.412692
500,31.360000,12.320000,0.142857,0.129250,0.468962
1000,36.900000,12.880000,0.096273,0.110279,0.495025
1500,41.720000,12.960000,0.067901,0.098869,0.510903
2000,38.600000,12.840000,0.034268,0.103674,0.509251
2500,42.320000,13.100000,0.027481,0.092024,0.530081
3000,34.920000,12.740000,0.018838,0.108978,0.518409
3500,34.700000,12.620000,0.006339,0.096097,0.524938
4000,37.680000,12.400000,0.006452,0.106500,0.509498
4500,39.320000,12.300000,0.006504,0.107312,0.492184
5000,39.800000,12.400000,0.006452,0.107493,0.497282
