generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.460000,11.680000,0.246575,0.149052,0.407753
500,37.640000,12.420000,0.138486,0.122108,0.474094
1000,35.460000,12.160000,0.095395,0.122375,0.476456
1500,37.500000,12.080000,0.062914,0.122652,0.475937
2000,34.720000,12.060000,0.029851,0.109055,0.488357
2500,35.220000,12.660000,0.022117,0.085262,0.516192
3000,34.980000,12.240000,0.016340,0.102991,0.494113
3500,38.480000,12.920000,0.009288,0.089847,0.529477
4000,38.980000,12.240000,0.006536,0.110095,0.499038
4500,33.060000,12.480000,0.003205,0.096335,0.516828
5000,36.400000,11.920000,0.003356,0.105916,0.487446
