generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.880000,11.660000,0.253859,0.146289,0.414407
500,37.440000,12.720000,0.138365,0.119792,0.485432
1000,36.060000,12.900000,0.093023,0.107019,0.508071
1500,33.960000,12.940000,0.052550,0.109798,0.510453
2000,39.600000,12.800000,0.025000,0.099232,0.508249
2500,34.360000,12.520000,0.015974,0.101038,0.508542
3000,35.760000,12.440000,0.009646,0.107230,0.512589
3500,36.840000,12.100000,0.000000,0.093550,0.493888
4000,40.340000,12.300000,0.000000,0.103308,0.506075
4500,40.580000,11.980000,0.000000,0.112210,0.489652
5000,43.100000,12.940000,0.000000,0.097149,0.523473
