generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.700000,11.940000,0.247906,0.141827,0.425482
500,34.800000,12.580000,0.133545,0.119219,0.478377
1000,42.460000,12.500000,0.080000,0.115736,0.494692
1500,31.580000,12.640000,0.037975,0.100781,0.501567
2000,33.780000,12.760000,0.025078,0.092135,0.510433
2500,37.040000,11.900000,0.016807,0.105748,0.481696
3000,45.920000,11.880000,0.010101,0.106737,0.476882
3500,33.960000,11.600000,0.003448,0.116122,0.471645
4000,41.600000,12.200000,0.003279,0.102313,0.495786
4500,37.640000,12.160000,0.000000,0.105572,0.493097
5000,46.480000,12.160000,0.000000,0.109002,0.498315
