generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.900000,11.600000,0.262069,0.137332,0.401207
500,38.320000,12.900000,0.139535,0.117295,0.477132
1000,33.800000,13.240000,0.072508,0.098337,0.527988
1500,37.660000,12.320000,0.048701,0.109823,0.490758
2000,39.580000,12.260000,0.029364,0.105114,0.494964
2500,40.380000,12.060000,0.013267,0.100791,0.494979
3000,34.700000,12.460000,0.009631,0.088460,0.519197
3500,36.420000,12.500000,0.003200,0.101731,0.509071
4000,34.740000,12.760000,0.000000,0.098556,0.508185
4500,45.380000,12.540000,0.000000,0.104842,0.509636
5000,37.080000,12.020000,0.000000,0.100502,0.492386
