generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.300000,11.180000,0.236136,0.146180,0.402708
500,43.060000,12.600000,0.107937,0.121810,0.496525
1000,37.040000,12.820000,0.087363,0.107775,0.497342
1500,33.000000,12.460000,0.051364,0.097855,0.498964
2000,31.980000,13.320000,0.039039,0.098790,0.526686
2500,42.020000,12.860000,0.021773,0.111401,0.519471
3000,42.860000,12.520000,0.006390,0.083844,0.506524
3500,41.480000,12.320000,0.003247,0.097673,0.500984
4000,44.400000,12.320000,0.000000,0.114544,0.500642
4500,40.560000,12.280000,0.000000,0.103398,0.508217
5000,36.220000,12.240000,0.000000,0.107666,0.500614
