generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.620000,12.200000,0.281967,0.133882,0.415333
500,37.660000,13.100000,0.180153,0.118605,0.487756
1000,39.600000,12.760000,0.115987,0.117799,0.481647
1500,46.020000,13.380000,0.080717,0.106664,0.524319
2000,31.860000,13.200000,0.039394,0.093216,0.524680
2500,35.060000,12.200000,0.026230,0.105881,0.480170
3000,34.180000,12.540000,0.009569,0.089482,0.512128
3500,41.200000,12.820000,0.003120,0.092721,0.518597
4000,42.180000,12.780000,0.003130,0.089153,0.532388
4500,41.420000,12.480000,0.000000,0.090066,0.510008
5000,44.660000,12.600000,0.000000,0.100208,0.516762
