generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.980000,10.960000,0.215328,0.148348,0.398028
500,34.880000,12.180000,0.111658,0.116645,0.465210
1000,31.740000,12.500000,0.070400,0.109070,0.485849
1500,41.540000,12.460000,0.044944,0.113555,0.502742
2000,47.300000,12.740000,0.025118,0.104383,0.514745
2500,41.020000,12.420000,0.022544,0.106152,0.490093
3000,36.540000,12.300000,0.006504,0.104307,0.489424
3500,44.920000,11.880000,0.003367,0.109962,0.477872
4000,39.020000,11.840000,0.003378,0.105971,0.486143
4500,37.920000,11.860000,0.003373,0.100812,0.479176
5000,33.380000,11.960000,0.003344,0.103703,0.481805
