generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.300000,12.160000,0.240132,0.132200,0.429722
500,39.620000,14.180000,0.135402,0.104417,0.533953
1000,45.740000,13.540000,0.073855,0.095923,0.536944
1500,44.220000,13.140000,0.051750,0.104704,0.523549
2000,37.540000,12.940000,0.034003,0.108776,0.516605
2500,37.340000,13.120000,0.009146,0.088541,0.534433
3000,37.140000,12.620000,0.006339,0.097138,0.512560
3500,42.300000,12.260000,0.006525,0.102186,0.494043
4000,37.780000,12.060000,0.000000,0.106003,0.493655
4500,43.220000,12.420000,0.000000,0.100113,0.510117
5000,39.620000,12.460000,0.000000,0.099327,0.508117
