generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.400000,11.360000,0.260563,0.157885,0.408058
500,36.220000,12.420000,0.122383,0.111967,0.469300
1000,36.580000,12.940000,0.049459,0.101729,0.513796
1500,45.040000,12.420000,0.028986,0.101780,0.499389
2000,40.400000,12.680000,0.015773,0.105989,0.521874
2500,38.680000,12.040000,0.009967,0.106515,0.486963
3000,43.020000,12.460000,0.006421,0.075747,0.501094
3500,46.820000,12.260000,0.003263,0.104982,0.504253
4000,38.180000,12.340000,0.000000,0.096411,0.506608
4500,40.260000,11.860000,0.000000,0.104353,0.485839
5000,37.580000,12.680000,0.000000,0.087041,0.529990
