generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.260000,11.620000,0.251291,0.143675,0.415663
500,42.440000,12.340000,0.155592,0.122973,0.458175
1000,37.240000,12.280000,0.084691,0.106883,0.481531
1500,38.980000,12.780000,0.046948,0.102215,0.508231
2000,40.720000,12.520000,0.025559,0.106794,0.498756
2500,41.940000,12.600000,0.015873,0.107657,0.507855
3000,37.200000,12.380000,0.003231,0.092464,0.507219
3500,40.100000,12.300000,0.003252,0.095601,0.499190
4000,38.760000,12.540000,0.003190,0.104290,0.512960
4500,40.760000,12.060000,0.000000,0.101547,0.487564
5000,33.920000,12.240000,0.000000,0.108563,0.500991
