generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.540000,11.720000,0.262799,0.143565,0.412722
500,36.320000,13.360000,0.146707,0.110462,0.510744
1000,36.100000,13.120000,0.079268,0.113694,0.521513
1500,40.420000,12.740000,0.043956,0.106664,0.513839
2000,36.020000,12.220000,0.026187,0.102752,0.490905
2500,31.580000,12.300000,0.016260,0.104216,0.499316
3000,43.840000,11.940000,0.010050,0.107610,0.491491
3500,34.180000,12.120000,0.003300,0.096409,0.489480
4000,36.160000,12.080000,0.000000,0.095911,0.494071
4500,40.260000,12.080000,0.000000,0.103349,0.493923
5000,46.100000,12.040000,0.000000,0.086085,0.490724
