generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.740000,12.100000,0.264463,0.140549,0.421210
500,40.360000,13.360000,0.152695,0.112207,0.497848
1000,35.240000,13.700000,0.099270,0.105368,0.528067
1500,34.400000,13.060000,0.067381,0.102690,0.514138
2000,36.340000,11.800000,0.047458,0.114211,0.471327
2500,38.720000,12.040000,0.019934,0.108002,0.490138
3000,43.940000,12.520000,0.006390,0.096529,0.511578
3500,37.380000,12.640000,0.003165,0.104399,0.519665
4000,34.200000,12.280000,0.003257,0.105097,0.508096
4500,32.180000,12.140000,0.003295,0.115643,0.500626
5000,38.160000,12.880000,0.003106,0.104077,0.529390
