generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.040000,11.980000,0.253756,0.138862,0.425844
500,35.360000,12.640000,0.145570,0.121689,0.473084
1000,42.460000,13.060000,0.082695,0.100393,0.513750
1500,34.100000,12.980000,0.046225,0.105147,0.510626
2000,41.540000,12.460000,0.035313,0.113824,0.504034
2500,41.780000,13.080000,0.015291,0.089233,0.529155
3000,39.840000,12.720000,0.009434,0.099890,0.512514
3500,40.120000,13.040000,0.009202,0.087529,0.528065
4000,45.760000,12.580000,0.009539,0.100188,0.501082
4500,38.720000,12.400000,0.006452,0.096567,0.505351
5000,40.220000,11.900000,0.006723,0.097819,0.490499
