generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.260000,11.480000,0.222997,0.144461,0.413660
500,37.340000,13.100000,0.137405,0.114217,0.493239
1000,36.720000,13.000000,0.073846,0.108328,0.504735
1500,36.540000,12.660000,0.053712,0.111005,0.496907
2000,37.880000,12.100000,0.039669,0.103278,0.486698
2500,34.240000,12.240000,0.022876,0.096792,0.488065
3000,29.740000,12.160000,0.013158,0.117270,0.492001
3500,34.000000,12.180000,0.006568,0.094137,0.494832
4000,38.940000,12.360000,0.003236,0.109255,0.497648
4500,37.700000,12.800000,0.003125,0.100778,0.520742
5000,38.520000,12.240000,0.000000,0.106536,0.502358
