generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.580000,11.880000,0.276094,0.142239,0.418299
500,35.680000,12.820000,0.168487,0.121934,0.480303
1000,35.200000,12.880000,0.114907,0.111467,0.490110
1500,39.100000,13.540000,0.059084,0.093185,0.530561
2000,42.220000,13.080000,0.027523,0.074322,0.538077
2500,37.180000,12.820000,0.015601,0.099517,0.526501
3000,39.460000,12.200000,0.003279,0.109053,0.497068
3500,33.500000,11.860000,0.003373,0.113632,0.485583
4000,34.820000,12.180000,0.000000,0.108276,0.489151
4500,38.140000,12.260000,0.000000,0.105228,0.497647
5000,34.460000,12.440000,0.000000,0.100503,0.505043
