generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.140000,12.180000,0.249589,0.133413,0.422198
500,42.720000,13.100000,0.137405,0.112796,0.495736
1000,37.340000,12.820000,0.090484,0.110026,0.501709
1500,41.300000,12.060000,0.063018,0.115049,0.473578
2000,38.520000,12.280000,0.035831,0.111793,0.491865
2500,38.120000,12.540000,0.028708,0.104934,0.509445
3000,42.900000,12.620000,0.015848,0.092292,0.512528
3500,37.080000,12.580000,0.009539,0.096720,0.514949
4000,37.060000,12.840000,0.006231,0.089535,0.523688
4500,43.860000,12.520000,0.003195,0.100043,0.504623
5000,42.380000,11.700000,0.000000,0.097154,0.483936
