generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.400000,11.920000,0.265101,0.136943,0.416778
500,44.080000,12.800000,0.143750,0.127289,0.489360
1000,38.240000,12.660000,0.088468,0.105382,0.488177
1500,42.060000,12.640000,0.044304,0.106893,0.494170
2000,42.220000,12.300000,0.022764,0.113230,0.494841
2500,41.980000,11.940000,0.016750,0.107518,0.478515
3000,43.820000,12.460000,0.006421,0.102843,0.500432
3500,39.920000,12.020000,0.003328,0.106992,0.495578
4000,38.160000,13.180000,0.003035,0.096730,0.537739
4500,41.160000,12.280000,0.003257,0.098390,0.498335
5000,42.520000,12.300000,0.000000,0.084132,0.497751
