generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.520000,12.320000,0.217532,0.127539,0.456259
500,46.760000,13.360000,0.131737,0.115314,0.510101
1000,47.640000,13.820000,0.081042,0.092308,0.537844
1500,39.880000,12.380000,0.048465,0.110250,0.491535
2000,42.680000,12.360000,0.025890,0.099416,0.491644
2500,39.220000,12.900000,0.012403,0.098274,0.512607
3000,37.880000,12.300000,0.006504,0.110794,0.496621
3500,40.400000,12.420000,0.003221,0.096878,0.498397
4000,42.360000,12.800000,0.000000,0.092892,0.522543
4500,39.920000,12.580000,0.000000,0.099915,0.518743
5000,45.700000,12.120000,0.000000,0.107150,0.498506
