generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.280000,10.960000,0.233577,0.149553,0.402542
500,45.240000,12.020000,0.113145,0.126025,0.470115
1000,44.080000,12.880000,0.068323,0.091860,0.514050
1500,42.660000,12.580000,0.054054,0.102609,0.485969
2000,44.220000,12.700000,0.037795,0.101252,0.507262
2500,44.160000,12.280000,0.019544,0.107124,0.499104
3000,32.620000,11.880000,0.016835,0.104373,0.475780
3500,40.620000,12.020000,0.009983,0.106853,0.488123
4000,35.620000,12.060000,0.009950,0.102852,0.485795
4500,41.920000,12.020000,0.009983,0.106928,0.484567
5000,39.660000,12.020000,0.009983,0.113545,0.483467
