generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.760000,12.020000,0.262895,0.135508,0.418611
500,38.300000,13.140000,0.164384,0.111332,0.490760
1000,41.540000,13.320000,0.093093,0.106421,0.518178
1500,37.280000,12.820000,0.065523,0.100603,0.504747
2000,41.020000,12.680000,0.047319,0.105381,0.498256
2500,48.400000,12.120000,0.026403,0.110260,0.485027
3000,45.760000,12.600000,0.012698,0.099099,0.512357
3500,42.480000,11.780000,0.006791,0.097358,0.481569
4000,39.580000,11.500000,0.000000,0.107150,0.458848
4500,39.540000,12.080000,0.000000,0.096898,0.496324
5000,41.320000,12.720000,0.000000,0.095258,0.517150
