generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.700000,11.840000,0.250000,0.143598,0.419857
500,40.220000,12.540000,0.130781,0.124317,0.469871
1000,42.560000,11.680000,0.089041,0.117704,0.453112
1500,40.660000,12.340000,0.051864,0.111862,0.492221
2000,44.800000,13.120000,0.033537,0.108681,0.520758
2500,30.660000,13.120000,0.006098,0.096437,0.529528
3000,42.380000,12.440000,0.006431,0.106506,0.503495
3500,41.920000,12.400000,0.003226,0.105659,0.503013
4000,44.840000,12.200000,0.000000,0.100993,0.486252
4500,40.920000,12.860000,0.000000,0.098772,0.519578
5000,33.980000,12.320000,0.000000,0.106651,0.498311
