generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.180000,11.660000,0.229846,0.135778,0.431229
500,36.680000,12.100000,0.125620,0.124288,0.464538
1000,35.500000,12.380000,0.061389,0.111973,0.482292
1500,33.100000,12.600000,0.031746,0.100979,0.505810
2000,39.740000,12.400000,0.019355,0.102793,0.505075
2500,36.900000,12.260000,0.006525,0.109317,0.495812
3000,33.940000,12.060000,0.003317,0.102089,0.497898
3500,40.340000,11.400000,0.000000,0.114317,0.465802
4000,39.800000,12.140000,0.000000,0.088149,0.495866
4500,44.460000,11.500000,0.000000,0.107994,0.472009
5000,38.220000,11.960000,0.000000,0.103703,0.491383
