generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.160000,10.600000,0.215094,0.150878,0.381420
500,40.660000,11.980000,0.126878,0.127139,0.463478
1000,41.920000,12.200000,0.062295,0.102271,0.480377
1500,40.940000,12.760000,0.040752,0.098683,0.510601
2000,39.460000,12.660000,0.028436,0.104179,0.506965
2500,39.760000,12.260000,0.026101,0.106575,0.499477
3000,30.400000,12.580000,0.012719,0.102197,0.515203
3500,40.680000,12.460000,0.009631,0.103830,0.505528
4000,37.420000,11.700000,0.006838,0.086748,0.470434
4500,41.500000,11.520000,0.006944,0.101639,0.470219
5000,38.820000,11.820000,0.003384,0.113165,0.484069
