generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.140000,11.440000,0.234266,0.148245,0.405788
500,42.120000,12.800000,0.118750,0.109362,0.483067
1000,40.080000,12.960000,0.083333,0.113319,0.497370
1500,37.700000,12.720000,0.040881,0.103711,0.502570
2000,39.180000,12.180000,0.022989,0.104581,0.476904
2500,47.060000,12.040000,0.013289,0.118551,0.491144
3000,43.680000,12.060000,0.009950,0.112116,0.484560
3500,41.480000,12.580000,0.006359,0.098679,0.507449
4000,42.860000,12.200000,0.003279,0.100050,0.493017
4500,39.220000,12.320000,0.003247,0.100916,0.493926
5000,40.340000,12.240000,0.003268,0.099402,0.502484
