generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.160000,11.780000,0.234295,0.141927,0.427759
500,43.540000,12.440000,0.125402,0.125649,0.474456
1000,41.940000,12.880000,0.068323,0.107445,0.504462
1500,38.340000,12.740000,0.040816,0.104702,0.504374
2000,43.340000,12.140000,0.026359,0.103503,0.488253
2500,41.880000,11.640000,0.020619,0.118577,0.466894
3000,39.100000,12.360000,0.016181,0.107338,0.502206
3500,41.780000,12.520000,0.006390,0.098479,0.506598
4000,32.960000,12.560000,0.003185,0.095544,0.504584
4500,47.100000,12.000000,0.000000,0.095907,0.490039
5000,40.460000,11.960000,0.000000,0.110165,0.489315
