generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.840000,11.840000,0.290541,0.152922,0.410002
500,36.960000,12.560000,0.171975,0.127798,0.469322
1000,38.980000,12.600000,0.111111,0.115116,0.475612
1500,42.680000,12.720000,0.059748,0.112208,0.507940
2000,32.620000,12.500000,0.044800,0.107788,0.503235
2500,44.800000,12.900000,0.027907,0.099445,0.517314
3000,37.420000,12.800000,0.015625,0.092108,0.513291
3500,35.940000,11.700000,0.013675,0.110560,0.470239
4000,43.980000,12.100000,0.009917,0.113152,0.487336
4500,44.340000,12.260000,0.006525,0.105755,0.497502
5000,32.200000,12.320000,0.000000,0.099784,0.494144
