generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.380000,11.400000,0.196491,0.137964,0.413289
500,37.420000,11.900000,0.114286,0.127014,0.450403
1000,39.800000,12.660000,0.075829,0.111554,0.492853
1500,40.520000,12.700000,0.047244,0.114530,0.511355
2000,41.860000,12.300000,0.032520,0.110930,0.498671
2500,29.700000,12.720000,0.022013,0.106491,0.520567
3000,38.760000,11.920000,0.006711,0.103550,0.486422
3500,41.400000,12.860000,0.003110,0.100318,0.527368
4000,36.080000,12.720000,0.003145,0.102635,0.513671
4500,39.080000,12.220000,0.000000,0.110142,0.498074
5000,39.620000,11.500000,0.000000,0.112986,0.468815
