generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.620000,11.400000,0.224561,0.144394,0.425864
500,34.540000,13.100000,0.122137,0.112166,0.505629
1000,31.640000,12.920000,0.086687,0.119460,0.508308
1500,41.180000,12.240000,0.045752,0.111772,0.482208
2000,37.620000,11.980000,0.016694,0.115324,0.481522
2500,33.940000,12.340000,0.003241,0.094512,0.500067
3000,32.520000,12.180000,0.003284,0.090606,0.496376
3500,41.460000,12.380000,0.003231,0.101523,0.503175
4000,38.440000,12.240000,0.003268,0.105097,0.499315
4500,36.560000,12.200000,0.003279,0.115400,0.494537
5000,44.160000,12.100000,0.000000,0.114614,0.502917
